,product_id,product_name,product_type,price_KIWI,price_MENY,price_OBS,price_REMA 1000,price_SPAR,price_EXTRA,year,week
8,27,Kyllingfilet,1 kg,92.64,122.86,93.14,92.65,92.79,94.93,2020,2
9,384,Iskaffe a la Cappuccino,330 ml,16.9,18.5,17.9,16.9,18.5,17.9,2020,2
10,32,Lettrømme Tine,3 dl,14.9,15.9,15.9,14.9,15.9,16.9,2020,2
11,29,Helmelk Tine,1 liter,18.9,19.9,19.2,18.9,19.9,19.2,2020,2
12,165,Rislunsj m/jordbær,150 gr,9.9,10.9,12.9,9.9,11.9,10.9,2020,2
13,17,Mills Majones,330 gr (2 poser),24.2,26.9,31.1,24.2,27.5,25.9,2020,2
14,18,Mills Kaviar,185 gr,18.9,19.9,18.9,18.9,19.9,19.9,2020,2
15,44,Laks,4 pakning pris per 500 gr,47.4,47.4,48.3,47.4,47.5,47.4,2020,2
16,170,Leverpostei 6 stk,6x22gr,24.7,27.5,27.4,24.7,24.9,24.7,2020,2
17,561,Tomatpurre Staveland,180 gr,8.9,8.9,9.1,8.9,9.9,8.9,2020,2
18,224,Amerikansk gryte,188 gram,19.0,28.9,27.7,19.0,28.9,19.04,2020,2
19,166,Tomatsuppe m/makaroni,119 gr,13.2,20.1,19.3,13.2,19.9,13.23,2020,2
20,125,Meksikansk Gryte Toro,190 gr,16.7,25.4,24.4,16.7,25.9,16.73,2020,2
21,234,Bakepulver Freia,250 gram,17.9,19.5,18.3,17.9,19.5,18.3,2020,2
22,112,Vafler Toro Fam/Pk,591 gr,24.9,27.0,25.4,24.9,26.9,24.9,2020,2
23,518,Maizena maisstivelse,400 gr,22.0,24.5,23.8,22.0,23.9,22.5,2020,2
24,271,"Brun saus uten løk, Toro",44 gram,7.6,10.0,10.0,7.6,11.9,7.63,2020,2
25,49,Potetmos Mills,Vanlig,9.0,9.8,9.0,9.0,9.9,9.0,2020,2
26,52,Mr Lee Nudler Kjøttsmak,85 gram,9.9,10.9,10.9,9.9,10.9,9.9,2020,2
27,179,Mr Lee Nudler Kylling,stk,9.9,10.9,10.5,9.9,10.9,9.9,2020,2
28,145,Uncle Bens Tikka Masala,450 gram,23.9,26.3,24.4,23.9,25.9,23.9,2020,2
29,482,"Tacosaus medium, OLP",230 gr,14.9,16.4,15.2,14.9,16.5,14.9,2020,2
30,483,Taco spice mix 3X25G,13.90 15.30 14.20 13.90 14.90 13.90,,,,,,,2020,2
31,394,JIF Skurekrem,500 ml,17.9,19.0,21.9,17.9,19.5,21.9,2020,2
32,447,OMO Color Refill,490 ml,34.9,38.4,35.6,34.9,36.9,34.9,2020,2
33,68,Smågodt,1 hg,14.9,17.9,15.0,14.9,16.9,15.0,2020,2
34,278,Lion King sjokolade,60 gram,14.9,10.5,15.2,14.9,15.5,14.9,2020,2
0,231,Avocado Moden,2 pk,34.5,37.9,41.9,34.5,29.9,39.9,2020,3
1,10,Champignon,1 kg,38.5,49.9,46.9,38.5,41.9,44.9,2020,3
2,7,Isbergsalat,1 stk,18.8,20.9,18.9,18.8,24.9,18.9,2020,3
3,176,Kinakål,stk,24.5,31.9,24.9,24.5,26.9,24.8,2020,3
4,9,Blomkål,1 stk,14.8,24.9,23.9,14.8,16.9,22.9,2020,3
5,578,Gudbrandsdalsost skivet Tine,130 gr,17.9,20.9,18.9,18.0,20.9,18.9,2020,3
6,154,Kokt skinke Gilde,110 gr,23.9,25.5,24.66,23.9,26.9,24.66,2020,3
7,589,Gilde Håndlaget Sylte,100 gram,26.9,29.5,19.9,26.9,28.9,26.9,2020,3
8,596,"Bacon med svor, eget merke",400 gram,49.7,49.7,50.67,49.9,49.9,49.87,2020,3
9,621,"Favoritt Salami, Gilde",150 gram,38.7,43.9,29.9,38.8,43.9,38.8,2020,3
10,23,Grillpølser Gilde,600 gr,35.9,38.1,37.9,35.9,38.9,37.9,2020,3
11,563,Fjordland Kylling Sweet & sour,460 gr,44.9,49.4,44.9,44.9,48.9,44.9,2020,3
12,564,Fjordland Pasta med ost og skinkesaus,350 gr,41.7,45.9,42.3,41.7,44.9,41.8,2020,3
13,29,Helmelk Tine,1 liter,18.9,19.9,19.2,18.9,19.9,19.2,2020,3
14,251,"Biola Rødbet, Eple og Lime",10 dl,32.3,24.9,34.6,32.3,33.9,32.3,2020,3
15,185,Tine Yoghurt Jordbær 4pk,4x150gr,17.9,19.5,18.9,17.9,19.5,18.9,2020,3
16,217,Go Morgen Vanilje m/nøttemix,195 gr,11.9,13.1,14.9,11.9,12.9,14.9,2020,3
17,98,Go Morgen Skogsbær,195 gr,11.9,13.0,14.9,11.9,12.9,14.9,2020,3
18,627,Skyr luftig bringebær,130 gram,14.8,16.9,15.9,14.8,15.9,15.9,2020,3
19,35,Tine Meierismør,1/2 kilo,35.8,38.2,35.9,35.9,38.9,35.9,2020,3
20,324,Familiens Fiskegrateng,1 kilo,59.8,63.9,37.74,59.8,40.14,61.8,2020,3
21,619,"Stabbur-Makrell, grovhakket",110 gram,15.0,18.5,14.9,16.9,14.9,16.9,2020,3
22,76,Picnicskinke Stabburet,325 gr,35.9,39.5,37.4,35.9,39.9,35.9,2020,3
23,480,Surkål Nora,450 gram,14.9,16.5,14.9,14.9,15.9,14.9,2020,3
24,108,Betasuppe Toro,112 gr,22.6,24.8,19.9,22.7,24.9,22.9,2020,3
25,124,Bergensk Fiskesuppe Toro,81 gr,14.9,15.9,14.9,14.9,15.9,14.9,2020,3
26,366,Freia vaniljesukker 175 gr,175 gram,18.9,20.8,19.3,18.9,20.5,18.9,2020,3
27,89,Bernaisesaus Toro,4 pakning,27.7,29.5,29.4,27.7,28.9,27.7,2020,3
28,270,"Brun saus med løk, Toro",47 gram,10.9,11.6,11.1,10.9,11.9,10.9,2020,3
29,262,Bretagne kylling saus,27 gram,12.9,13.9,10.0,12.9,13.9,12.9,2020,3
30,127,Ertestuing 5 minutter Toro,164 gr,20.9,22.9,21.9,20.9,22.5,20.9,2020,3
31,535,"Rømmedressing, Idun",470 gram,22.9,25.2,23.4,22.9,24.9,22.9,2020,3
32,164,PS sprøstekt løk,100 gr,12.9,14.1,13.2,12.9,13.9,12.9,2020,3
33,395,"Jordbærgele, Freia",125 gram,11.9,12.9,12.1,11.9,12.9,11.9,2020,3
34,264,"Bringebærgele, Freia",125 gram,13.9,15.3,14.2,13.9,14.9,13.9,2020,3
35,401,"Karamellsaus, Freia",360 gram,23.9,26.3,24.4,23.9,25.9,23.9,2020,3
36,303,Daim Strøssel Freia,100 gr,23.2,25.5,25.0,23.2,24.9,23.2,2020,3
37,182,Ballerina kjeks Nougat,205 gr,22.5,24.5,23.1,22.5,24.5,22.9,2020,3
38,253,Bixit Original,300 gram,16.9,18.5,17.5,16.9,18.5,16.9,2020,3
39,309,Dobbeldusch Sport,250 ml,19.9,21.1,20.9,19.9,21.5,19.9,2020,3
40,121,Lambi tørkerull,4 pk,39.9,43.9,42.3,39.9,43.9,39.9,2020,3
41,237,Barberskum Regular,200 ml,16.6,17.9,20.9,16.6,17.9,19.9,2020,3
42,116,Laban Seigmenn,300 gr,33.9,36.5,34.9,33.9,36.9,34.9,2020,3
0,6,Agurk,1 stk,19.9,22.9,14.9,19.9,21.9,19.9,2020,4
1,461,"Pizzasaus, idun",290 gr,16.9,18.6,18.0,16.9,18.5,16.9,2020,4
2,20,Gulost Synnøve,1 kg,98.7,105.0,105.0,98.7,105.0,98.7,2020,4
3,575,Skivet Ridderost Tine,170 gr,33.8,35.9,36.1,33.8,36.5,33.8,2020,4
4,629,Gilde Fersk leverpostei,150 gram,18.9,20.9,20.2,18.9,20.5,18.9,2020,4
5,154,Kokt skinke Gilde,110 gr,23.9,25.5,24.29,23.9,26.9,23.83,2020,4
6,621,"Favoritt Salami, Gilde",150 gram,38.7,43.9,29.9,38.7,43.9,38.7,2020,4
7,31,Kremfløte Tine,3 dl,17.9,18.9,17.9,17.9,19.5,17.9,2020,4
8,32,Lettrømme Tine,3 dl,16.9,17.9,16.9,16.9,17.9,16.9,2020,4
9,28,Lettmelk Tine,1 liter,17.3,18.4,17.3,17.3,18.6,17.3,2020,4
10,199,Tine Sjokomelk,1 lit,26.9,28.9,27.8,26.9,28.9,26.9,2020,4
11,96,Biola Blåbær,1 liter,34.9,24.9,36.3,34.9,36.9,34.9,2020,4
12,81,Mager Cottage Cheese Tine,400 gr mager,26.9,29.5,27.4,26.9,28.9,26.9,2020,4
13,140,Kesam Vanilje,300 gram vanilje,18.9,19.9,20.1,18.9,19.9,18.9,2020,4
14,36,Melange margarin,500 gram,21.8,24.5,24.9,21.8,27.9,23.9,2020,4
15,39,Big One Classic Pizza,560 gr,49.9,52.9,52.9,49.9,53.9,49.9,2020,4
16,41,Grandiosa Original,575 gr,42.9,45.5,39.9,42.9,45.9,42.9,2020,4
17,43,Fiskepinner Findus,750 gram,49.0,36.33,39.2,49.0,52.9,49.0,2020,4
18,531,Spaghetti A la Capri,870 gram,26.9,28.6,27.4,26.9,28.5,26.9,2020,4
19,110,Pizzafyll Tomat og løk,50 gr,17.9,19.7,18.0,17.9,19.5,17.9,2020,4
20,101,Dolmio Classico,500 gr,21.9,23.9,22.8,21.9,23.5,21.9,2020,4
21,103,Idun Sennep,490 gr,13.9,14.8,14.1,13.9,14.9,13.9,2020,4
22,53,Idun Ketchup,530 gr,14.9,15.8,14.9,14.9,15.9,14.9,2020,4
23,164,PS sprøstekt løk,100 gr,12.9,14.1,13.1,12.9,13.9,12.9,2020,4
24,59,Nescafé Gull refill,100 gr,31.4,36.6,33.0,31.4,37.5,31.4,2020,4
25,85,Piano Sjokoladepudding,1 liter,23.9,25.5,24.3,23.9,25.9,23.9,2020,4
26,139,Piano Jordbærgele,10 dl,25.9,27.9,25.9,25.9,27.9,25.9,2020,4
27,207,Havregryn lettkokte Axa,"1,1 kg",18.9,19.9,19.2,18.9,19.9,18.9,2020,4
28,391,JIF Kjøkken Spray,500 ml,31.0,33.9,32.5,31.0,33.9,31.0,2020,4
29,69,Melkesjokolade Freia,200 gr,39.9,42.5,39.9,39.9,42.9,39.9,2020,4
30,259,Bounty Trio,85 gr,13.9,15.5,14.1,13.9,15.5,13.9,2020,4
31,302,Daim Dobbel Freia,56 gr,17.9,19.5,19.1,17.9,19.5,17.9,2020,4
32,334,Firkløver Freia,200 gr,39.9,42.5,39.9,39.9,42.9,39.9,2020,4
0,506,Kremost Krydder,125 gram,14.5,16.9,15.9,15.9,16.9,15.9,2020,5
1,19,Norvegia,1 kg,109.0,79.9,109.0,109.0,115.0,109.0,2020,5
2,21,Revet ost original Tine,300gr,43.9,46.9,45.9,43.9,46.9,43.9,2020,5
3,578,Gudbrandsdalsost skivet Tine,130 gr,17.9,20.9,18.2,17.9,20.9,17.9,2020,5
4,97,Snøfrisk,125 gr,21.9,23.9,25.4,21.9,23.5,23.9,2020,5
5,526,Jubelsalami,100 gr,32.9,34.9,33.6,32.9,35.5,32.9,2020,5
6,16,Stjernebacon,140 gr,25.8,27.5,27.39,25.8,27.9,25.81,2020,5
7,23,Grillpølser Gilde,600 gr,35.9,38.1,38.1,35.9,38.9,35.9,2020,5
8,79,Karbonader Gilde,810 gr,79.9,87.0,84.78,79.9,85.9,79.92,2020,5
9,96,Biola Blåbær,1 liter,34.9,36.9,36.3,34.9,37.5,34.9,2020,5
10,98,Go Morgen Skogsbær,195 gr,11.9,13.0,12.1,11.9,12.9,11.9,2020,5
11,35,Tine Meierismør,1/2 kilo,35.8,38.2,37.3,35.8,38.9,35.8,2020,5
12,39,Big One Classic Pizza,560 gr,49.9,52.9,52.9,49.9,53.9,49.9,2020,5
13,41,Grandiosa Original,575 gr,42.9,45.5,43.9,42.9,45.9,42.9,2020,5
14,48,Leverpostei,100 gr,8.9,9.7,9.0,8.9,10.5,8.9,2020,5
15,46,Nugatti Original,500 gram,27.9,29.6,28.4,27.9,29.9,27.9,2020,5
16,84,Bringebærsyltetøy Nora,400 gr hjemmelaget,19.9,21.7,21.1,19.9,21.5,19.9,2020,5
17,133,Tyttebærsyltetøy Nora Hj.laget,400 gr,33.7,36.9,35.8,33.7,36.5,33.7,2020,5
18,519,"Bog, Gilde",325 gr,21.9,24.1,22.3,21.9,23.9,21.9,2020,5
19,107,Lasagne Toro,310 gr Familiepakning,41.9,29.9,42.7,41.9,45.9,41.9,2020,5
20,224,Amerikansk gryte,188 gram,27.2,28.9,27.7,27.2,28.9,27.2,2020,5
21,142,Toro Pizzabunn familiepakn.,370 gram,17.9,19.7,18.2,17.9,19.5,17.9,2020,5
22,112,Vafler Toro Fam/Pk,591 gr,24.9,26.9,25.9,24.9,26.9,24.9,2020,5
23,101,Dolmio Classico,500 gr,21.9,23.9,22.8,21.9,23.5,21.9,2020,5
24,95,Hamburgerdressing Idun,470 gr flaske,22.9,24.3,23.3,22.9,24.9,22.9,2020,5
25,105,Soyasaus Kikkoman,150 ml,24.9,29.9,24.9,24.9,26.9,24.9,2020,5
26,59,Nescafé Gull refill,100 gr,31.4,36.6,33.0,31.4,37.5,34.5,2020,5
27,86,Piano vaniljesaus,1 liter,29.9,31.9,29.9,29.9,32.5,29.9,2020,5
28,100,Smacks Honnikorn,375 gr,23.9,25.4,24.3,23.9,25.5,23.9,2020,5
29,182,Ballerina kjeks Nougat,205 gr,22.5,24.5,22.9,22.5,24.5,22.5,2020,5
30,390,JIF Baderom Spray,500 ml,32.9,34.9,34.3,32.9,34.9,32.9,2020,5
31,116,Laban Seigmenn,300 gr,33.9,36.5,34.0,33.9,36.5,33.9,2020,5
32,192,Toppris,60gr,16.9,18.5,16.9,16.9,18.5,16.9,2020,5
33,431,Mandelstang Freia,43 gr,14.9,16.4,14.9,14.9,15.9,14.9,2020,5
0,6,Agurk,1 stk,20.9,22.9,21.9,20.9,22.9,20.9,2020,6
1,7,Isbergsalat,1 stk,19.8,21.9,19.9,19.9,21.9,19.8,2020,6
2,9,Blomkål,1 stk,24.9,27.9,25.9,24.9,24.9,24.9,2020,6
3,506,Kremost Krydder,125 gram,16.9,17.5,18.9,16.9,17.5,18.9,2020,6
4,509,Kremost Ananas og Mandarin,125 gram,16.9,16.5,18.9,16.9,16.9,18.9,2020,6
5,20,Gulost Synnøve,1 kg,99.0,106.0,74.9,100.7,105.0,104.9,2020,6
6,156,Prim original Tine,300 gr,24.9,26.7,26.9,24.9,26.9,26.9,2020,6
7,16,Stjernebacon,140 gr,26.9,27.5,28.79,28.8,27.9,28.0,2020,6
8,621,"Favoritt Salami, Gilde",150 gram,38.7,42.9,41.4,39.2,42.9,39.2,2020,6
9,187,Gilde skinnfri kjøttpølse,450gr,27.9,29.9,29.25,29.3,31.9,27.9,2020,6
10,79,Karbonader Gilde,810 gr,79.9,59.9,85.41,79.9,85.9,80.46,2020,6
11,32,Lettrømme Tine,3 dl,16.9,18.0,18.9,16.9,18.3,18.9,2020,6
12,29,Helmelk Tine,1 liter,19.4,20.6,19.9,19.94,20.5,19.9,2020,6
13,96,Biola Blåbær,1 liter,34.9,38.1,36.6,34.9,37.5,35.9,2020,6
14,630,"Q frokost Yoghurt, blåbær",125 gram,13.4,14.9,14.3,13.4,14.5,13.9,2020,6
15,626,Gorbys,30 gram,16.4,18.0,17.2,15.9,17.5,16.4,2020,6
16,324,Familiens Fiskegrateng,1 kilo,62.9,66.7,63.9,62.9,66.9,62.9,2020,6
17,48,Leverpostei,100 gr,8.9,10.8,9.9,8.9,10.9,9.9,2020,6
18,111,Tomatsuppe Original,91 gr,14.9,18.5,14.9,14.9,14.9,12.3,2020,6
19,211,Meksikansk tomatsuppe,Pose,21.9,23.3,21.9,21.9,21.9,21.9,2020,6
20,210,Kremet Blomkålsuppe,Pose,17.9,21.1,19.9,17.9,19.9,19.9,2020,6
21,109,Bali kyllinggryte,91 gr,24.9,27.2,13.8,24.9,23.9,24.9,2020,6
22,132,Uncle Ben`s Sweet & Sour Original,450 gr,25.9,27.8,25.9,25.9,26.9,25.9,2020,6
23,145,Uncle Bens Tikka Masala,450 gram,25.9,27.6,26.9,25.9,26.9,25.9,2020,6
24,99,Oboy,450 gr pose,26.0,29.6,26.0,26.0,29.9,26.0,2020,6
25,395,"Jordbærgele, Freia",125 gram,14.9,14.9,17.0,17.0,14.9,17.0,2020,6
26,264,"Bringebærgele, Freia",125 gram,14.9,16.0,17.0,17.0,15.5,17.0,2020,6
27,86,Piano vaniljesaus,1 liter,31.9,33.9,31.9,31.9,32.9,31.9,2020,6
28,182,Ballerina kjeks Nougat,205 gr,23.5,25.4,23.9,23.9,24.9,23.9,2020,6
29,254,Bixit Sjokolade,200 gram,20.9,20.9,20.9,20.9,20.9,20.9,2020,6
30,432,Mariekjeks,200 gram,11.4,11.9,11.5,11.4,11.5,11.4,2020,6
31,569,Sætre Snackers,120 gr,17.9,19.0,18.5,17.9,20.9,17.9,2020,6
32,209,Kvikk lunsj,47gr,13.4,14.2,13.9,13.9,13.9,13.9,2020,6
33,334,Firkløver Freia,200 gr,39.9,44.5,42.0,41.9,43.9,42.0,2020,6
0,6,Agurk,1 stk,18.8,20.9,18.9,19.8,19.9,18.8,2020,7
1,10,Champignon,1 kg,38.5,42.9,41.9,38.5,41.9,38.5,2020,7
2,287,"Chili Sauce, Heinz",340 gram,30.9,33.3,32.8,30.9,31.5,30.9,2020,7
3,549,Oyster Spring Onion,120 gr,15.2,17.7,10.32,16.5,16.5,16.0,2020,7
4,554,Woksaus Sweet and sour,120 gr,17.9,19.4,10.8,17.9,18.5,17.9,2020,7
5,586,Woksaus Teriyaki,120 gram,15.4,17.2,10.08,17.6,17.9,16.9,2020,7
6,575,Skivet Ridderost Tine,170 gr,34.9,36.9,37.4,35.0,37.5,35.9,2020,7
7,30,Skummet melk Tine,1 liter,17.9,19.0,18.9,17.9,18.9,18.9,2020,7
8,199,Tine Sjokomelk,1 lit,26.9,29.9,22.9,27.9,29.7,28.9,2020,7
9,201,Tine Yoghurt Melon/pasjonsfrukt 4pk,4x150gr,18.5,20.5,18.5,18.5,19.5,18.5,2020,7
10,618,"Rødbetsalat, Delikat",200 gram,23.9,24.9,16.8,23.9,24.9,23.9,2020,7
11,17,Mills Majones,330 gr (2 poser),29.9,32.6,32.9,29.9,31.9,32.9,2020,7
12,160,Italiensk salat med skinke,180 gr,18.9,20.9,11.9,18.9,18.9,18.9,2020,7
13,18,Mills Kaviar,185 gr,19.9,24.3,22.9,19.9,23.9,22.9,2020,7
14,205,Egg billigste type,12 stk,25.9,26.6,26.9,25.9,25.9,25.9,2020,7
15,150,Grandiosa Hj.laget m/kjøttdeig 1 kg,med kjøttdeig,89.0,98.0,85.9,89.0,94.9,89.9,2020,7
16,43,Fiskepinner Findus,750 gram,49.0,55.1,52.9,51.9,54.9,52.9,2020,7
17,524,Makrell i tomat 6 pk,6 stk,20.0,35.9,35.4,20.0,34.9,33.0,2020,7
18,46,Nugatti Original,500 gram,29.9,30.9,29.9,29.9,30.9,29.9,2020,7
19,593,Bringebærsyltetøy eget merke,1000 gram,20.73,20.73,21.9,20.7,20.73,21.7,2020,7
20,594,Jordbærsyltetøy eget merke,1000 gram,20.73,20.73,20.7,20.7,20.73,20.7,2020,7
21,76,Picnicskinke Stabburet,325 gr,39.9,41.2,42.3,39.9,40.9,39.9,2020,7
22,166,Tomatsuppe m/makaroni,119 gr,19.9,21.1,19.9,19.9,20.5,19.9,2020,7
23,124,Bergensk Fiskesuppe Toro,81 gr,17.9,19.6,14.9,17.9,17.9,17.9,2020,7
24,130,Pannekaker Øko. Toro,540 gr Familiepakning,34.9,29.9,34.9,34.9,32.9,34.9,2020,7
25,537,"Sukkerkulør, Toro",90 gram,14.4,15.7,14.5,14.4,14.9,14.4,2020,7
26,144,Toro Brownies,530 gram,29.9,19.9,31.3,29.9,29.9,29.9,2020,7
27,552,Dolmio Intens hvitløk,500 gr,23.9,22.9,19.9,23.9,24.9,23.9,2020,7
28,467,Raspeballer Stangeland,1 kilo,35.9,38.6,37.4,34.6,38.5,35.9,2020,7
29,61,Billigste kneip,1 stk,7.9,7.9,7.9,8.9,7.9,7.9,2020,7
30,483,Taco spice mix 3X25G,14.90 16.00 15.80 14.90 15.90 14.90,,,,,,,2020,7
31,59,Nescafé Gull refill,100 gr,34.5,37.5,34.5,44.9,36.9,34.5,2020,7
32,303,Daim Strøssel Freia,100 gr,24.4,26.7,26.0,24.5,24.9,24.5,2020,7
33,86,Piano vaniljesaus,1 liter,31.9,33.9,31.9,31.9,32.9,31.9,2020,7
34,253,Bixit Original,300 gram,16.9,21.1,19.9,19.9,20.9,19.9,2020,7
35,114,Kaptein kjeks,200 gr,18.4,20.5,18.7,18.4,19.5,18.4,2020,7
36,328,Farris Sitron,"1,5 liter",19.9,26.7,19.9,19.9,25.9,21.4,2020,7
37,477,Solo plastflaske,"0,5 liter",25.9,26.9,25.9,24.9,26.9,25.9,2020,7
38,70,Cheez Doodles,120 gr,19.9,21.1,11.58,19.9,20.9,19.9,2020,7
39,447,OMO Color Refill,490 ml,35.9,39.5,38.2,35.9,38.5,36.0,2020,7
0,2,Bananer,1 kg løsvekt,19.9,24.9,20.9,19.8,19.9,19.9,2020,8
1,6,Agurk,1 stk,18.8,21.9,18.9,18.8,19.9,18.8,2020,8
2,9,Blomkål,1 stk,19.8,24.9,19.9,19.8,21.9,19.8,2020,8
3,578,Gudbrandsdalsost skivet Tine,130 gr,18.9,21.5,19.2,18.9,21.5,18.9,2020,8
4,329,Fenalår Stranda,100 gram,54.7,59.9,55.9,54.7,54.9,54.9,2020,8
5,187,Gilde skinnfri kjøttpølse,450gr,27.9,30.7,29.9,27.9,31.9,27.88,2020,8
6,23,Grillpølser Gilde,600 gr,36.9,29.9,39.4,36.9,29.9,36.9,2020,8
7,128,"Karbonadedeig billigste type, 2 stk",800 gr,109.8,109.8,114.2,109.8,109.8,99.0,2020,8
8,243,"Torsk m purresaus, gulrøtter",550vgram,62.9,68.9,64.1,62.9,64.9,62.9,2020,8
9,385,Iskaffe a la Mocca,330 ml,18.9,19.9,18.9,18.9,19.9,18.9,2020,8
10,433,Matfløte 18%,3 dl,16.5,20.5,19.8,18.9,20.5,18.9,2020,8
11,32,Lettrømme Tine,3 dl,18.9,19.5,18.9,18.9,19.5,18.9,2020,8
12,29,Helmelk Tine,1 liter,19.4,20.5,19.4,19.4,20.5,19.4,2020,8
13,252,Biola Bringebær syrnet,1 liter,34.9,37.9,33.9,35.9,37.9,35.9,2020,8
14,599,Italiensk salat eget merke,400 gram,17.4,17.4,17.4,17.4,17.5,17.4,2020,8
15,17,Mills Majones,330 gr (2 poser),29.9,32.6,31.3,29.9,32.5,29.9,2020,8
16,18,Mills Kaviar,185 gr,13.2,21.2,20.2,19.9,21.5,19.9,2020,8
17,213,Fiskekaker,Billigste type 500 gr,12.07,12.07,12.05,12.1,12.07,12.05,2020,8
18,41,Grandiosa Original,575 gr,46.9,48.9,46.9,46.9,48.9,46.9,2020,8
19,48,Leverpostei,100 gr,8.9,9.7,9.0,8.9,9.9,8.9,2020,8
20,519,"Bog, Gilde",325 gr,22.4,24.5,23.0,22.4,23.9,31.79,2020,8
21,224,Amerikansk gryte,188 gram,27.9,28.9,28.8,27.9,29.9,28.3,2020,8
22,211,Meksikansk tomatsuppe,Pose,21.9,23.3,21.9,21.9,21.9,21.9,2020,8
23,378,"Hvit saus, Toro",38 gram,10.4,11.6,10.9,10.4,11.9,10.4,2020,8
24,89,Bernaisesaus Toro,4 pakning,28.4,29.9,29.9,28.4,29.9,28.4,2020,8
25,408,"Kjøttkakesaus, eget merke",4 pk,11.9,11.9,11.9,11.9,11.9,11.9,2020,8
26,350,Fløtesaus Toro,50 gram,15.4,16.9,15.6,14.9,16.5,15.4,2020,8
27,275,Hollandaisesaus,26 gram,15.6,16.9,16.4,15.6,16.9,15.6,2020,8
28,262,Bretagne kylling saus,27 gram,12.9,14.5,13.5,12.9,13.9,12.9,2020,8
29,538,Kremet kyllingsuppe Toro RIK,20 gram,12.9,13.9,12.9,12.9,12.9,12.9,2020,8
30,317,Eggnudler eget merke,250 gr,9.9,11.5,10.5,12.0,10.5,9.9,2020,8
31,52,Mr Lee Nudler Kjøttsmak,85 gram,9.9,10.9,10.0,9.9,11.5,9.9,2020,8
32,179,Mr Lee Nudler Kylling,stk,9.9,10.9,10.5,9.9,11.5,9.9,2020,8
33,101,Dolmio Classico,500 gr,23.9,22.9,24.9,23.9,25.5,23.9,2020,8
34,95,Hamburgerdressing Idun,470 gr flaske,23.6,24.9,24.0,23.6,25.5,23.6,2020,8
35,103,Idun Sennep,490 gr,16.9,17.9,16.9,16.9,18.5,16.9,2020,8
36,53,Idun Ketchup,530 gr,14.9,15.9,15.1,12.9,15.9,14.9,2020,8
37,59,Nescafé Gull refill,100 gr,31.4,33.9,33.0,31.4,37.5,31.4,2020,8
38,207,Havregryn lettkokte Axa,"1,1 kg",19.9,17.0,19.9,19.9,21.5,19.9,2020,8
39,327,Fanta Appelsin,"1,5 liter",37.9,40.2,37.9,37.9,39.5,37.9,2020,8
40,381,Håndsåpe Lano Refill,300 ml,19.4,20.5,20.2,19.4,20.5,19.4,2020,8
41,237,Barberskum Regular,200 ml,16.6,17.9,17.7,16.6,17.9,16.6,2020,8
42,310,"Dent Chrush, lakris",25 gr,19.9,21.5,21.0,19.9,21.5,19.9,2020,8
43,311,"IFA saltpastiller, Nidar",34 gr,12.9,14.5,13.0,12.9,13.9,12.9,2020,8
44,338,Fisherman`s Friend Orig,20 gr,16.4,18.5,16.7,16.4,17.9,16.4,2020,8
45,302,Daim Dobbel Freia,56 gr,18.7,20.5,20.0,18.7,19.9,18.7,2020,8
46,351,FOX Sitronkaramell,2 biter,4.9,5.6,5.2,4.9,5.5,4.9,2020,8
47,363,Godt&Blandet,220 gr,35.9,38.9,38.1,35.9,37.9,35.9,2020,8
48,116,Laban Seigmenn,300 gr,46.9,49.9,49.8,46.9,49.9,46.9,2020,8
49,219,Krokanrull,71 gr,19.8,21.9,21.0,19.8,20.9,19.8,2020,8
0,2,Bananer,1 kg løsvekt,19.9,24.9,20.9,24.8,19.9,19.9,2020,9
1,6,Agurk,1 stk,18.8,21.9,18.9,18.8,19.9,18.8,2020,9
2,8,Brokkoli,1 stk,15.0,16.5,15.9,15.0,15.9,15.0,2020,9
3,9,Blomkål,1 stk,19.8,24.9,19.9,19.8,22.9,19.8,2020,9
4,19,Norvegia,1 kg,112.0,117.0,112.0,112.0,118.0,112.0,2020,9
5,154,Kokt skinke Gilde,110 gr,24.3,25.9,24.75,24.3,26.9,24.29,2020,9
6,16,Stjernebacon,140 gr,28.7,29.9,30.54,28.7,29.9,28.7,2020,9
7,22,Wienerpølser Gilde,520 gr,45.9,49.5,45.92,45.9,49.9,45.92,2020,9
8,23,Grillpølser Gilde,600 gr,36.9,39.2,39.4,36.9,39.9,36.9,2020,9
9,31,Kremfløte Tine,3 dl,17.9,18.9,18.2,18.0,19.9,17.9,2020,9
10,32,Lettrømme Tine,3 dl,18.9,19.5,18.9,18.9,19.5,18.9,2020,9
11,28,Lettmelk Tine,1 liter,17.9,18.9,17.9,17.9,18.9,17.9,2020,9
12,165,Rislunsj m/jordbær,150 gr,10.9,11.9,11.9,10.9,11.9,10.9,2020,9
13,35,Tine Meierismør,1/2 kilo,39.9,42.5,41.5,39.9,42.9,39.9,2020,9
14,39,Big One Classic Pizza,560 gr,49.9,53.3,50.8,49.9,39.9,49.9,2020,9
15,41,Grandiosa Original,575 gr,46.9,48.9,46.9,46.9,48.9,46.9,2020,9
16,47,Makrell i tomat,Stabburet,16.5,18.0,17.3,16.5,18.5,16.5,2020,9
17,48,Leverpostei,100 gr,8.9,9.7,9.0,8.9,9.9,8.9,2020,9
18,46,Nugatti Original,500 gram,29.9,31.9,29.9,29.9,32.5,29.9,2020,9
